carrier,jurisdiction,period,route,data_source,visibility,value,n_obs,aidm_variable,mas_function,valuation_type,unit,origin_airport,dest_airport,year,month
PD,USA,2023-05,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,5.0
AC,USA,2023-10,YVR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.837696335078534,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,KEF,2023.0,10.0
AC,USA,2023-07,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9675675675675676,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,ORD,2023.0,7.0
B6,USA,2023-11,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.48223350253807107,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,YYZ,2023.0,11.0
WJA,USA,2023-02,YUL-BOS,BTS_T100_PLACEHOLDER,HIGH,0.9329608938547486,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,BOS,2023.0,2.0
AC,USA,2023-06,YYZ-BOS,BTS_T100_PLACEHOLDER,HIGH,0.4742268041237113,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,BOS,2023.0,6.0
B6,USA,2023-06,YYZ-JFK,BTS_T100_PLACEHOLDER,HIGH,0.8638743455497382,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,JFK,2023.0,6.0
PD,USA,2023-12,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.546583850931677,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,ORD,2023.0,12.0
B6,USA,2023-12,YVR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.6380368098159509,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,KEF,2023.0,12.0
PD,USA,2023-06,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,6.0
PD,USA,2023-01,YVR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.6304347826086957,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,BOS,2023.0,1.0
AC,USA,2023-11,EWR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.8957055214723927,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,YYZ,2023.0,11.0
WJA,USA,2023-12,YVR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.4782608695652174,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,LGA,2023.0,12.0
WJA,USA,2023-03,YVR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.35526315789473684,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,CDG,2023.0,3.0
AC,USA,2023-04,BOS-JFK,BTS_T100_PLACEHOLDER,HIGH,0.6358695652173914,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,JFK,2023.0,4.0
B6,USA,2023-05,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.47560975609756095,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,CDG,2023.0,5.0
B6,USA,2023-01,JFK-LGA,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,LGA,2023.0,1.0
WJA,USA,2023-12,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.8488372093023255,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,YYZ,2023.0,12.0
PD,USA,2023-05,BOS-EWR,BTS_T100_PLACEHOLDER,HIGH,0.4166666666666667,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,EWR,2023.0,5.0
B6,USA,2023-09,JFK-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7770700636942676,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,BOS,2023.0,9.0
B6,USA,2023-03,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.46987951807228917,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,YYZ,2023.0,3.0
B6,USA,2023-12,BOS-KEF,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,KEF,2023.0,12.0
PD,USA,2023-03,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.3763440860215054,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,YYZ,2023.0,3.0
WJA,USA,2023-05,YUL-JFK,BTS_T100_PLACEHOLDER,HIGH,0.39593908629441626,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,JFK,2023.0,5.0
PD,USA,2023-03,BOS-CDG,BTS_T100_PLACEHOLDER,HIGH,0.8012820512820513,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,CDG,2023.0,3.0
B6,USA,2023-11,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.4689265536723164,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,YYZ,2023.0,11.0
PD,USA,2023-02,YUL-JFK,BTS_T100_PLACEHOLDER,HIGH,0.39766081871345027,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,JFK,2023.0,2.0
B6,USA,2023-11,KEF-ORD,BTS_T100_PLACEHOLDER,HIGH,0.2602040816326531,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,ORD,2023.0,11.0
B6,USA,2023-08,KEF-BOS,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,BOS,2023.0,8.0
AC,USA,2023-07,BOS-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6161616161616161,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,CDG,2023.0,7.0
PD,USA,2023-09,BOS-KEF,BTS_T100_PLACEHOLDER,HIGH,0.8757763975155279,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,KEF,2023.0,9.0
AC,USA,2023-07,JFK-KEF,BTS_T100_PLACEHOLDER,HIGH,0.7626262626262627,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,KEF,2023.0,7.0
PD,USA,2023-03,YYZ-ORD,BTS_T100_PLACEHOLDER,HIGH,0.30256410256410254,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,ORD,2023.0,3.0
B6,USA,2023-05,KEF-ORD,BTS_T100_PLACEHOLDER,HIGH,0.754601226993865,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,ORD,2023.0,5.0
AC,USA,2023-06,BOS-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.41836734693877553,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,YYZ,2023.0,6.0
B6,USA,2023-10,JFK-ORD,BTS_T100_PLACEHOLDER,HIGH,0.8580246913580247,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,ORD,2023.0,10.0
WJA,USA,2023-04,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.817258883248731,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,BOS,2023.0,4.0
PD,USA,2023-10,YUL-JFK,BTS_T100_PLACEHOLDER,HIGH,0.8157894736842105,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,JFK,2023.0,10.0
AC,USA,2023-11,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.5290322580645161,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,BOS,2023.0,11.0
B6,USA,2023-08,JFK-LGA,BTS_T100_PLACEHOLDER,HIGH,0.5526315789473685,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,LGA,2023.0,8.0
AC,USA,2023-06,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.5866666666666667,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,CDG,2023.0,6.0
B6,USA,2023-08,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.5226130653266332,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,8.0
PD,USA,2023-08,KEF-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.8666666666666667,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,YYZ,2023.0,8.0
PD,USA,2023-03,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,0.7070063694267515,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,EWR,2023.0,3.0
WJA,USA,2023-08,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,YYZ,2023.0,8.0
B6,USA,2023-11,YUL-KEF,BTS_T100_PLACEHOLDER,HIGH,0.8211920529801324,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,KEF,2023.0,11.0
AC,USA,2023-03,LHR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.7115384615384616,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,LGA,2023.0,3.0
B6,USA,2023-04,LHR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.5448717948717948,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,EWR,2023.0,4.0
PD,USA,2023-09,YVR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.9738562091503268,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,CDG,2023.0,9.0
B6,USA,2023-08,BOS-EWR,BTS_T100_PLACEHOLDER,HIGH,0.5496688741721855,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,EWR,2023.0,8.0
PD,USA,2023-02,KEF-LGA,BTS_T100_PLACEHOLDER,HIGH,0.3389830508474576,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,LGA,2023.0,2.0
AC,USA,2023-12,JFK-JFK,BTS_T100_PLACEHOLDER,HIGH,0.49214659685863876,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,JFK,2023.0,12.0
PD,USA,2023-08,KEF-LGA,BTS_T100_PLACEHOLDER,HIGH,0.7267080745341615,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,LGA,2023.0,8.0
AC,USA,2023-11,YVR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.3333333333333333,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,YYZ,2023.0,11.0
PD,USA,2023-12,YYZ-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7295597484276729,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,BOS,2023.0,12.0
AC,USA,2023-04,JFK-BOS,BTS_T100_PLACEHOLDER,HIGH,0.26903553299492383,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,BOS,2023.0,4.0
PD,USA,2023-04,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.3630952380952381,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,YYZ,2023.0,4.0
B6,USA,2023-09,JFK-JFK,BTS_T100_PLACEHOLDER,HIGH,0.6161616161616161,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,JFK,2023.0,9.0
AC,USA,2023-05,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4205128205128205,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,ORD,2023.0,5.0
B6,USA,2023-08,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6574585635359116,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,EWR,2023.0,8.0
AC,USA,2023-03,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6197916666666666,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,EWR,2023.0,3.0
AC,USA,2023-04,JFK-BOS,BTS_T100_PLACEHOLDER,HIGH,0.5769230769230769,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,BOS,2023.0,4.0
AC,USA,2023-02,YVR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.5405405405405406,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,BOS,2023.0,2.0
AC,USA,2023-06,BOS-ORD,BTS_T100_PLACEHOLDER,HIGH,0.7714285714285715,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,ORD,2023.0,6.0
B6,USA,2023-08,YYZ-EWR,BTS_T100_PLACEHOLDER,HIGH,0.5714285714285714,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,EWR,2023.0,8.0
B6,USA,2023-08,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,0.3225806451612903,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,8.0
B6,USA,2023-09,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,0.8128342245989305,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,9.0
B6,USA,2023-01,YUL-BOS,BTS_T100_PLACEHOLDER,HIGH,0.3466666666666667,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,BOS,2023.0,1.0
PD,USA,2023-01,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.8191489361702128,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,1.0
B6,USA,2023-11,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.573170731707317,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,11.0
B6,USA,2023-01,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,1.0
WJA,USA,2023-07,JFK-BOS,BTS_T100_PLACEHOLDER,HIGH,0.8764044943820225,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,BOS,2023.0,7.0
B6,USA,2023-08,JFK-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5916230366492147,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,JFK,2023.0,8.0
PD,USA,2023-01,LHR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.43312101910828027,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,EWR,2023.0,1.0
AC,USA,2023-10,LHR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.8895705521472392,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,JFK,2023.0,10.0
AC,USA,2023-10,BOS-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.9257142857142857,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,YYZ,2023.0,10.0
AC,USA,2023-09,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.5706521739130435,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,9.0
AC,USA,2023-05,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7066666666666667,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,BOS,2023.0,5.0
AC,USA,2023-11,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,0.39473684210526316,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,EWR,2023.0,11.0
AC,USA,2023-04,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6388888888888888,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,CDG,2023.0,4.0
WJA,USA,2023-01,BOS-EWR,BTS_T100_PLACEHOLDER,HIGH,0.7076023391812866,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,EWR,2023.0,1.0
B6,USA,2023-09,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9939393939393939,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,ORD,2023.0,9.0
B6,USA,2023-04,EWR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6091370558375635,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,LGA,2023.0,4.0
B6,USA,2023-08,EWR-ORD,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,ORD,2023.0,8.0
PD,USA,2023-05,BOS-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.46629213483146065,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,YYZ,2023.0,5.0
B6,USA,2023-06,LHR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.559748427672956,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,JFK,2023.0,6.0
WJA,USA,2023-12,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.8,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,ORD,2023.0,12.0
PD,USA,2023-07,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4438202247191011,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,7.0
WJA,USA,2023-09,YYZ-EWR,BTS_T100_PLACEHOLDER,HIGH,0.3548387096774194,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,EWR,2023.0,9.0
AC,USA,2023-07,EWR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.6685393258426966,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,KEF,2023.0,7.0
WJA,USA,2023-02,YYZ-KEF,BTS_T100_PLACEHOLDER,HIGH,0.6551724137931034,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,KEF,2023.0,2.0
AC,USA,2023-04,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.6196319018404908,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,BOS,2023.0,4.0
PD,USA,2023-01,EWR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.7647058823529411,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,JFK,2023.0,1.0
PD,USA,2023-05,EWR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.8102564102564103,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,LGA,2023.0,5.0
B6,USA,2023-01,YVR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6701570680628273,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,CDG,2023.0,1.0
AC,USA,2023-02,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,0.5098039215686274,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,CDG,2023.0,2.0
PD,USA,2023-02,EWR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6526315789473685,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,ORD,2023.0,2.0
PD,USA,2023-10,YYZ-BOS,BTS_T100_PLACEHOLDER,HIGH,0.8359788359788359,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,BOS,2023.0,10.0
B6,USA,2023-06,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.8717948717948718,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,JFK,2023.0,6.0
AC,USA,2023-12,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.43315508021390375,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,12.0
B6,USA,2023-01,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6631016042780749,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,1.0
B6,USA,2023-04,YVR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.8461538461538461,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,BOS,2023.0,4.0
AC,USA,2023-05,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.9513513513513514,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,EWR,2023.0,5.0
AC,USA,2023-03,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.9704142011834319,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,CDG,2023.0,3.0
B6,USA,2023-11,EWR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.8087431693989071,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,LGA,2023.0,11.0
B6,USA,2023-05,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6273291925465838,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,CDG,2023.0,5.0
AC,USA,2023-08,BOS-JFK,BTS_T100_PLACEHOLDER,HIGH,0.3149171270718232,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,JFK,2023.0,8.0
WJA,USA,2023-11,KEF-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4336734693877551,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,ORD,2023.0,11.0
PD,USA,2023-11,YUL-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.8580246913580247,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,YYZ,2023.0,11.0
WJA,USA,2023-10,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.38974358974358975,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,YYZ,2023.0,10.0
B6,USA,2023-02,EWR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.49044585987261147,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,KEF,2023.0,2.0
B6,USA,2023-07,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6962025316455697,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,CDG,2023.0,7.0
PD,USA,2023-03,YYZ-EWR,BTS_T100_PLACEHOLDER,HIGH,0.5212765957446809,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,EWR,2023.0,3.0
B6,USA,2023-02,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.618421052631579,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,JFK,2023.0,2.0
B6,USA,2023-06,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.4153846153846154,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,EWR,2023.0,6.0
AC,USA,2023-05,YVR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.4943820224719101,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,YYZ,2023.0,5.0
B6,USA,2023-08,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6363636363636364,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,EWR,2023.0,8.0
WJA,USA,2023-04,JFK-KEF,BTS_T100_PLACEHOLDER,HIGH,0.5508982035928144,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,KEF,2023.0,4.0
AC,USA,2023-12,YYZ-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.4673913043478261,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,YYZ,2023.0,12.0
B6,USA,2023-04,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4020618556701031,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,ORD,2023.0,4.0
B6,USA,2023-10,YYZ-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7927461139896373,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YYZ,BOS,2023.0,10.0
WJA,USA,2023-02,JFK-LGA,BTS_T100_PLACEHOLDER,HIGH,0.5964912280701754,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,LGA,2023.0,2.0
AC,USA,2023-01,YVR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.7077922077922078,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,CDG,2023.0,1.0
WJA,USA,2023-01,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.5864197530864198,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,YYZ,2023.0,1.0
AC,USA,2023-10,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9213483146067416,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,ORD,2023.0,10.0
PD,USA,2023-05,BOS-JFK,BTS_T100_PLACEHOLDER,HIGH,0.7814569536423841,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,JFK,2023.0,5.0
B6,USA,2023-06,LHR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.9225806451612903,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,LHR,EWR,2023.0,6.0
AC,USA,2023-07,BOS-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9871794871794872,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,LGA,2023.0,7.0
B6,USA,2023-06,JFK-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6163522012578616,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,ORD,2023.0,6.0
AC,USA,2023-11,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.7564766839378239,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,EWR,2023.0,11.0
B6,USA,2023-04,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.7105263157894737,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,EWR,2023.0,4.0
PD,USA,2023-03,JFK-JFK,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,JFK,JFK,2023.0,3.0
B6,USA,2023-06,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,0.786096256684492,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,CDG,2023.0,6.0
WJA,USA,2023-05,YVR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.5431472081218274,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,LGA,2023.0,5.0
AC,USA,2023-09,BOS-LGA,BTS_T100_PLACEHOLDER,HIGH,0.3553299492385787,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,LGA,2023.0,9.0
B6,USA,2023-01,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,EWR,2023.0,1.0
PD,USA,2023-08,YUL-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.324468085106383,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,YYZ,2023.0,8.0
AC,USA,2023-03,BOS-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.39325842696629215,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,YYZ,2023.0,3.0
AC,USA,2023-07,YVR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9608938547486033,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YVR,LGA,2023.0,7.0
AC,USA,2023-06,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,0.7236842105263158,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,YUL,CDG,2023.0,6.0
B6,USA,2023-11,BOS-LGA,BTS_T100_PLACEHOLDER,HIGH,0.5978260869565217,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,BOS,LGA,2023.0,11.0
B6,USA,2023-07,KEF-BOS,BTS_T100_PLACEHOLDER,HIGH,0.5226130653266332,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,KEF,BOS,2023.0,7.0
PD,USA,2023-02,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,risk,ratio_RPM_over_ASM,EWR,BOS,2023.0,2.0
